feature,importance
cat__purchase_history_7/27/2021,0.00019366307928256468
cat__purchase_history_5/25/2021,0.00019358965336332154
cat__purchase_history_05-06-2020,0.00019353668702145506
cat__purchase_history_6/28/2021,0.00019348868220916095
cat__purchase_history_4/23/2020,0.00019317828817274027
cat__purchase_history_8/15/2021,0.00019267277690020561
cat__purchase_history_12-09-2020,0.0001920500252595441
cat__purchase_history_09-02-2019,0.00019189004133018857
cat__purchase_history_02-01-2023,0.0001918831585660359
cat__purchase_history_9/16/2023,0.00019186074520555048
cat__purchase_history_05-05-2023,0.00019177347024254573
cat__purchase_history_11-03-2022,0.00019136628253147594
cat__purchase_history_7/27/2022,0.00019133712619843804
cat__purchase_history_02-02-2020,0.00019122682755285165
cat__purchase_history_11/20/2020,0.0001911016366657829
cat__purchase_history_8/23/2019,0.00019108464876309763
cat__purchase_history_07-07-2022,0.00019094759135976084
cat__purchase_history_06-07-2018,0.00019080668960175159
cat__purchase_history_1/20/2018,0.0001908047834199626
cat__purchase_history_4/19/2019,0.00019057566126950523
cat__purchase_history_3/13/2019,0.00018997503847556924
cat__purchase_history_8/17/2020,0.00018986401185305417
cat__purchase_history_07-12-2019,0.00018970974513396683
cat__purchase_history_03-08-2021,0.00018964610440249096
cat__purchase_history_11/26/2022,0.00018959688252962828
cat__purchase_history_9/13/2021,0.00018958811724241483
cat__purchase_history_8/14/2020,0.00018946831888287996
cat__purchase_history_07-08-2021,0.00018944664156137078
cat__purchase_history_12/28/2022,0.0001893256646306385
cat__purchase_history_1/28/2022,0.0001893000117218992
cat__purchase_history_04-03-2019,0.0001886686197273179
cat__purchase_history_04-12-2019,0.00018866330925383797
cat__purchase_history_10-06-2023,0.00018857879311990288
cat__purchase_history_5/22/2020,0.00018802104612438897
cat__purchase_history_12/21/2021,0.0001878847518742078
cat__purchase_history_9/25/2019,0.0001874669047283809
cat__purchase_history_3/25/2018,0.00018739391936149283
cat__purchase_history_3/15/2023,0.0001871813522880319
cat__purchase_history_11-06-2021,0.00018714435182465977
cat__purchase_history_4/22/2021,0.0001867691289700323
cat__purchase_history_11-03-2021,0.00018642777329456724
cat__purchase_history_7/13/2020,0.00018638715479827773
cat__purchase_history_5/23/2021,0.00018624872288924813
cat__purchase_history_1/15/2018,0.0001861007399665339
cat__purchase_history_03-07-2018,0.0001859557851967124
cat__purchase_history_2/24/2021,0.00018555237840771772
cat__purchase_history_8/26/2023,0.00018553082922533748
cat__purchase_history_4/15/2018,0.00018551439691905149
cat__purchase_history_4/18/2023,0.00018546960218065615
cat__purchase_history_5/27/2021,0.00018510425282851193
cat__purchase_history_6/20/2021,0.0001850807583064494
cat__purchase_history_10-07-2022,0.00018500494187114304
cat__purchase_history_09-07-2018,0.00018499007279923921
cat__purchase_history_12/26/2019,0.00018481263560263082
cat__purchase_history_11/27/2021,0.00018459264950478597
cat__purchase_history_01-09-2023,0.00018458524779043313
cat__purchase_history_10/18/2018,0.00018458346180934594
cat__purchase_history_4/22/2020,0.00018442389426341846
cat__purchase_history_5/25/2019,0.00018417711526349314
cat__purchase_history_4/20/2019,0.00018395364064498698
cat__purchase_history_9/23/2023,0.0001837909573870931
cat__purchase_history_01-07-2018,0.00018376307231098457
cat__purchase_history_8/16/2022,0.00018370217549991264
cat__purchase_history_06-04-2018,0.00018357314809799776
cat__purchase_history_4/17/2021,0.0001835124091048378
cat__purchase_history_11/16/2019,0.00018340602040421426
cat__purchase_history_9/17/2022,0.00018290665288875265
cat__purchase_history_03-10-2022,0.00018261653779628854
cat__purchase_history_06-06-2022,0.00018255133316361045
cat__purchase_history_1/16/2020,0.00018249458115120152
cat__purchase_history_3/28/2020,0.0001820407508600407
cat__purchase_history_02-11-2019,0.00018203171483929486
cat__purchase_history_2/19/2021,0.00018200059086267417
cat__purchase_history_3/24/2020,0.000181916429258736
cat__purchase_history_12-09-2022,0.00018182487495264479
cat__purchase_history_05-09-2022,0.00018170078645832324
cat__purchase_history_12/23/2021,0.00018147695743490823
cat__purchase_history_4/26/2023,0.00018147528242234965
cat__purchase_history_12-12-2019,0.00018137070733191757
cat__purchase_history_10-07-2021,0.00018092573084666362
cat__purchase_history_4/21/2018,0.00018075755051732192
cat__purchase_history_12/24/2020,0.00018062964244751413
cat__purchase_history_2/14/2020,0.00018045155533043944
cat__purchase_history_4/20/2021,0.00018022609056428054
cat__purchase_history_12/17/2023,0.00018008625537512825
cat__purchase_history_7/23/2023,0.0001796291706896641
cat__purchase_history_7/24/2018,0.0001795984806252667
cat__purchase_history_11/25/2022,0.00017959751250575844
cat__purchase_history_6/18/2019,0.00017952144373470792
cat__purchase_history_7/14/2021,0.000179307008140939
cat__purchase_history_06-12-2021,0.00017924580414050125
cat__purchase_history_11-07-2023,0.000179031314848171
cat__purchase_history_02-03-2021,0.0001790281485618548
cat__purchase_history_07-12-2021,0.0001786058393833634
cat__purchase_history_05-04-2022,0.00017855692546713252
cat__purchase_history_6/20/2022,0.00017846633721630293
cat__purchase_history_10/16/2022,0.00017842554953329803
cat__purchase_history_11/22/2020,0.00017830237917424027
cat__purchase_history_9/13/2020,0.00017820828936089764
cat__purchase_history_11/24/2020,0.0001781814638845907
cat__purchase_history_2/24/2019,0.00017799007691330848
cat__purchase_history_5/22/2021,0.00017798636121786268
cat__purchase_history_8/23/2021,0.00017795071346853614
cat__purchase_history_03-10-2018,0.0001778864149972323
cat__purchase_history_05-01-2019,0.00017787530344399273
cat__purchase_history_05-01-2022,0.00017787042737968693
cat__purchase_history_10-04-2020,0.00017775584743434954
cat__purchase_history_02-07-2021,0.00017762844084881198
cat__purchase_history_12/23/2020,0.00017745884763817988
cat__purchase_history_8/22/2020,0.0001770656357903361
cat__purchase_history_8/14/2023,0.00017703252145652852
cat__purchase_history_10-06-2019,0.0001769921635806703
cat__purchase_history_03-02-2021,0.000176818141824234
cat__purchase_history_8/16/2021,0.00017636800823052606
cat__purchase_history_8/25/2023,0.0001762419423591788
cat__purchase_history_5/13/2022,0.00017606908928932935
cat__purchase_history_2/28/2021,0.00017604129884174412
cat__purchase_history_03-08-2022,0.00017586919753232298
cat__purchase_history_5/18/2019,0.0001758485291083392
cat__purchase_history_10/16/2023,0.0001757705555353737
cat__purchase_history_11-11-2023,0.00017576808172321115
cat__purchase_history_07-01-2022,0.00017547211020886458
cat__purchase_history_3/23/2018,0.0001754676556915799
cat__purchase_history_04-04-2018,0.00017515898097480661
cat__purchase_history_3/15/2019,0.00017504349839182585
cat__purchase_history_12/17/2019,0.00017503254255836438
cat__purchase_history_09-12-2023,0.0001749551869681859
cat__purchase_history_2/20/2023,0.00017485894017056958
cat__purchase_history_10/22/2023,0.00017468503326571876
cat__purchase_history_01-11-2021,0.00017422405495201546
cat__purchase_history_2/18/2019,0.0001737428822547444
cat__purchase_history_03-07-2023,0.00017373658481931574
cat__purchase_history_03-01-2019,0.00017362884717444951
cat__purchase_history_11-12-2022,0.00017268063940856416
cat__purchase_history_10-06-2020,0.00017243521321633085
cat__purchase_history_11/16/2023,0.00017230612911515772
cat__purchase_history_03-12-2022,0.0001720329110472701
cat__purchase_history_11-03-2019,0.00017201374691542528
cat__purchase_history_06-07-2021,0.00017193652993902485
cat__purchase_history_2/23/2021,0.00017192529876582482
cat__purchase_history_1/25/2018,0.0001718910602199175
cat__purchase_history_11/20/2018,0.00017170145706808655
cat__purchase_history_05-03-2020,0.00017166451794022684
cat__purchase_history_06-08-2021,0.00017162961441278545
cat__purchase_history_5/25/2023,0.0001716033380783132
cat__purchase_history_5/16/2021,0.00017156717835013427
cat__purchase_history_2/21/2021,0.00017155161430631224
cat__purchase_history_4/13/2018,0.00017144981998221579
cat__purchase_history_11-07-2018,0.000171122181296817
cat__purchase_history_08-11-2022,0.00017111461921889717
cat__purchase_history_06-03-2021,0.00017110711909948433
cat__purchase_history_08-07-2019,0.00017103443804168206
cat__purchase_history_8/16/2019,0.0001709931323159718
cat__purchase_history_10/21/2022,0.000170979003417034
cat__purchase_history_04-11-2023,0.00017071800865757548
cat__purchase_history_9/23/2020,0.0001705536675084306
cat__purchase_history_11-05-2018,0.00017044120529243845
cat__purchase_history_01-11-2018,0.00017031500694152368
cat__purchase_history_09-07-2020,0.00017008972404734205
cat__purchase_history_1/16/2019,0.00016992226485244193
cat__purchase_history_05-02-2023,0.0001698171200525677
cat__purchase_history_1/24/2022,0.00016980848781483946
cat__purchase_history_6/25/2018,0.00016976220927615595
cat__purchase_history_12/20/2019,0.00016937715917264822
cat__purchase_history_05-04-2019,0.00016937329617486627
cat__purchase_history_08-05-2021,0.00016934638108144048
cat__purchase_history_5/19/2019,0.00016901723147009815
cat__purchase_history_1/27/2022,0.00016901062044037452
cat__purchase_history_10-03-2020,0.00016897415412242154
cat__purchase_history_4/20/2020,0.00016894630505742244
cat__purchase_history_6/27/2021,0.0001688320163627743
cat__purchase_history_12/17/2018,0.00016882198439030708
cat__purchase_history_03-04-2021,0.00016863888972913787
cat__purchase_history_2/21/2019,0.00016862721747860904
cat__purchase_history_9/26/2020,0.00016837814761772193
cat__purchase_history_7/20/2021,0.0001681209343714787
cat__purchase_history_12/26/2018,0.00016810476076645336
cat__purchase_history_8/24/2020,0.00016805202377107866
cat__purchase_history_7/26/2023,0.0001679306666197593
cat__purchase_history_7/24/2022,0.0001679212788525799
cat__purchase_history_4/21/2021,0.00016768891305700566
cat__purchase_history_10/17/2018,0.0001676538791679084
cat__purchase_history_12-11-2020,0.0001674180307177112
cat__purchase_history_9/24/2022,0.00016733966685018788
cat__purchase_history_04-05-2023,0.00016732908723776893
cat__purchase_history_08-10-2023,0.00016697751475977895
cat__purchase_history_2/22/2020,0.00016690896574396834
cat__purchase_history_10-04-2019,0.00016682479704638794
cat__purchase_history_12-04-2019,0.0001667771961277201
cat__purchase_history_12/19/2019,0.00016673791265955316
cat__purchase_history_05-12-2022,0.00016669387566468877
cat__purchase_history_06-04-2023,0.00016657600882403537
cat__purchase_history_04-01-2022,0.00016640992942287055
cat__purchase_history_9/22/2022,0.00016640307249689371
cat__purchase_history_7/15/2022,0.0001661716882539578
cat__purchase_history_12-10-2018,0.00016588082449631397
cat__purchase_history_7/18/2018,0.00016584358339660917
cat__purchase_history_03-03-2018,0.00016584079673534282
cat__purchase_history_10/27/2018,0.00016582583378013473
cat__purchase_history_7/13/2019,0.00016575082844815151
cat__purchase_history_8/19/2022,0.0001657407415769271
cat__purchase_history_09-01-2019,0.00016573087024912033
cat__purchase_history_08-03-2022,0.00016569186376902574
cat__purchase_history_01-09-2020,0.0001655795441403449
cat__purchase_history_06-07-2023,0.0001655580049978388
cat__purchase_history_6/25/2019,0.00016553712758236104
cat__purchase_history_11-06-2023,0.00016548275310939426
cat__purchase_history_1/23/2019,0.00016547016365415368
cat__purchase_history_07-06-2019,0.00016544891277025248
cat__purchase_history_6/23/2020,0.0001653523538530173
cat__purchase_history_01-01-2020,0.00016519036880844652
cat__purchase_history_04-08-2018,0.00016495396378162164
cat__purchase_history_11-12-2019,0.00016490835294664905
cat__purchase_history_05-07-2020,0.0001648973809605707
cat__purchase_history_5/20/2018,0.000164845015899285
cat__purchase_history_02-07-2018,0.0001648228323311238
cat__purchase_history_4/16/2022,0.0001647330241353924
cat__purchase_history_07-04-2023,0.00016446595894237774
cat__purchase_history_08-10-2020,0.0001643570107167681
cat__purchase_history_12/18/2019,0.00016432606980804233
cat__purchase_history_02-01-2022,0.00016428355010005417
cat__purchase_history_04-06-2020,0.00016404094573421412
cat__purchase_history_3/16/2018,0.0001639568535243458
cat__purchase_history_05-10-2021,0.00016378737144089148
cat__purchase_history_6/15/2022,0.00016367025737552195
cat__purchase_history_10/13/2020,0.00016339266974169613
cat__purchase_history_2/21/2018,0.00016325357976529345
cat__purchase_history_11/21/2023,0.00016319240066612614
cat__purchase_history_12/23/2023,0.00016317925412252479
cat__purchase_history_08-12-2022,0.00016315976235184863
cat__purchase_history_07-01-2019,0.00016313539211426506
cat__purchase_history_11/27/2019,0.00016271565609609408
cat__purchase_history_11-02-2023,0.00016268719735380722
cat__purchase_history_2/18/2018,0.000162662332174678
cat__purchase_history_9/21/2020,0.00016259829094482833
cat__purchase_history_9/20/2018,0.0001624337982694901
cat__purchase_history_11/24/2023,0.00016232666317101774
cat__purchase_history_6/21/2021,0.0001622886176676964
cat__purchase_history_12-10-2022,0.0001619807359188357
cat__purchase_history_12/22/2023,0.0001619102683539234
cat__purchase_history_9/27/2018,0.0001618488605884541
cat__purchase_history_03-04-2022,0.00016166805287914115
cat__purchase_history_10/19/2021,0.000161624880760262
cat__purchase_history_3/20/2020,0.0001614894603551887
cat__purchase_history_06-03-2022,0.00016139787230532522
cat__purchase_history_10-11-2021,0.0001612802880661689
cat__purchase_history_01-11-2020,0.00016100233688741484
cat__purchase_history_10-12-2019,0.00016098637649325094
cat__purchase_history_4/21/2019,0.00016089839728135078
cat__purchase_history_4/16/2023,0.00016069125160029466
cat__purchase_history_10/21/2020,0.00016049054435253
cat__purchase_history_3/13/2018,0.00016035119093332556
cat__purchase_history_5/16/2020,0.00016031008728946804
cat__purchase_history_2/27/2022,0.00016030389087932155
cat__purchase_history_03-01-2023,0.00016022956890321554
cat__purchase_history_04-02-2023,0.0001601251827112402
cat__purchase_history_2/26/2022,0.00016011066631839438
cat__purchase_history_11/24/2019,0.00016002724914789522
cat__purchase_history_09-07-2023,0.00015991560278943412
cat__purchase_history_4/13/2020,0.00015981476701209865
cat__purchase_history_12-12-2023,0.00015977138238553723
cat__purchase_history_1/28/2019,0.0001597620861902501
cat__purchase_history_08-04-2022,0.0001597553034734401
cat__purchase_history_8/24/2018,0.00015969531714428518
cat__purchase_history_10/24/2022,0.00015955636817245887
cat__purchase_history_6/13/2022,0.00015950696902367132
cat__purchase_history_1/19/2018,0.00015935972834438868
cat__purchase_history_03-09-2019,0.00015930852528455312
cat__purchase_history_06-10-2021,0.00015923821580430468
cat__purchase_history_10/19/2022,0.00015923248090735873
cat__purchase_history_10-12-2022,0.00015912251701458347
cat__purchase_history_6/17/2018,0.00015902234257481081
cat__purchase_history_11/19/2020,0.00015901454234523049
cat__purchase_history_08-02-2021,0.00015895640744002345
cat__purchase_history_05-07-2023,0.0001589477072584532
cat__purchase_history_8/18/2023,0.0001587940574313981
cat__purchase_history_01-10-2022,0.0001587802776763049
cat__purchase_history_8/19/2018,0.00015867692920251824
cat__purchase_history_05-08-2021,0.00015864316671421023
cat__purchase_history_07-05-2018,0.00015856025995672262
cat__purchase_history_6/22/2020,0.00015847733128528173
cat__purchase_history_8/26/2019,0.00015845817125710116
cat__purchase_history_8/28/2018,0.0001582070738939096
cat__purchase_history_8/16/2018,0.00015797930726153722
cat__purchase_history_12/20/2020,0.00015790712464813463
cat__purchase_history_04-08-2021,0.0001575085229644879
cat__purchase_history_06-06-2021,0.0001574469391515295
cat__purchase_history_10-08-2019,0.00015736805814918007
cat__purchase_history_6/22/2021,0.00015733438697477665
cat__purchase_history_03-04-2018,0.00015707003010422552
cat__purchase_history_09-10-2018,0.00015682704532431188
cat__purchase_history_10-06-2022,0.0001566494475091133
cat__purchase_history_01-08-2021,0.00015651498567920916
cat__purchase_history_6/23/2022,0.00015648990053123576
cat__purchase_history_7/16/2021,0.00015628216535290085
cat__purchase_history_12-08-2020,0.0001562700886661144
cat__purchase_history_02-05-2018,0.00015598283727262792
cat__purchase_history_03-04-2019,0.00015589409525400969
cat__purchase_history_9/15/2022,0.0001558142489121183
cat__purchase_history_01-04-2023,0.00015566593927714286
cat__purchase_history_7/28/2023,0.00015560149267314225
cat__purchase_history_12-02-2023,0.00015560046665540742
cat__purchase_history_6/22/2023,0.00015558412279990513
cat__purchase_history_08-05-2020,0.00015541012051365738
cat__purchase_history_05-03-2018,0.0001554062573824851
cat__purchase_history_06-03-2018,0.00015540509065691457
cat__purchase_history_11/28/2021,0.00015536930209230214
cat__purchase_history_08-04-2020,0.0001552744032754923
cat__purchase_history_11-04-2019,0.00015527168394165105
cat__purchase_history_01-05-2019,0.00015517362954698793
cat__purchase_history_9/22/2018,0.00015515383703457045
cat__purchase_history_5/20/2022,0.00015506971279569075
cat__purchase_history_7/21/2022,0.00015497553095887126
cat__purchase_history_03-05-2021,0.00015483004580906502
cat__purchase_history_09-06-2020,0.00015462329128637485
cat__purchase_history_9/24/2021,0.00015460047595168433
cat__purchase_history_12-06-2022,0.0001545945402777095
cat__purchase_history_6/26/2021,0.0001544609029279805
cat__purchase_history_3/15/2020,0.0001540870461510713
cat__purchase_history_6/15/2018,0.0001540854011228669
cat__purchase_history_01-10-2019,0.00015401853160343512
cat__purchase_history_07-04-2019,0.00015394862668736481
cat__purchase_history_06-07-2022,0.00015389348505181889
cat__purchase_history_6/17/2020,0.00015387007095235867
cat__purchase_history_01-05-2018,0.00015384527057688585
cat__purchase_history_7/17/2022,0.0001537543236603143
cat__purchase_history_02-10-2020,0.0001537493543448828
cat__purchase_history_4/28/2022,0.00015371511452445642
cat__purchase_history_07-05-2022,0.00015348381345545588
cat__purchase_history_2/23/2020,0.000153426402326233
cat__purchase_history_5/17/2019,0.0001533279579187858
cat__purchase_history_10-03-2018,0.00015309364098630706
cat__purchase_history_8/15/2022,0.00015299454291108506
cat__purchase_history_2/21/2023,0.00015280698973165233
cat__purchase_history_09-09-2020,0.00015263801984082538
cat__purchase_history_2/18/2023,0.00015252855851049978
cat__purchase_history_01-07-2023,0.00015248095316225868
cat__purchase_history_09-05-2018,0.00015235268817691226
cat__purchase_history_10/15/2019,0.00015228540691056093
cat__purchase_history_6/21/2018,0.00015209478855570914
cat__purchase_history_11/27/2023,0.00015200003744116503
cat__purchase_history_1/17/2023,0.00015151138291411782
cat__purchase_history_12/14/2023,0.00015134978763519156
cat__purchase_history_11/13/2018,0.00015125587222507847
cat__purchase_history_02-07-2020,0.00015081543552778514
cat__purchase_history_6/19/2023,0.0001507028072942335
cat__purchase_history_1/17/2020,0.00015067601829020136
cat__purchase_history_12/18/2018,0.00015035290974641855
cat__purchase_history_08-04-2018,0.00015033986513652396
cat__purchase_history_8/22/2021,0.00015025578301332387
cat__purchase_history_6/28/2018,0.00015003105161950556
cat__purchase_history_5/14/2022,0.000149917390192332
cat__purchase_history_08-11-2020,0.00014980945242779625
cat__purchase_history_6/27/2022,0.00014970896019391637
cat__purchase_history_3/27/2019,0.00014969847652411512
cat__purchase_history_01-03-2023,0.00014963721461090036
cat__purchase_history_6/25/2021,0.0001494083889523361
cat__purchase_history_6/15/2019,0.00014934548430354093
cat__purchase_history_1/26/2022,0.00014931070621268522
cat__purchase_history_05-11-2018,0.0001491446714700459
cat__purchase_history_7/15/2021,0.00014912324893364307
cat__purchase_history_9/13/2018,0.00014873732946228338
cat__purchase_history_05-06-2018,0.00014867677981659954
cat__purchase_history_10-01-2022,0.00014854517111498268
cat__purchase_history_05-12-2023,0.00014848362727900324
cat__purchase_history_03-02-2018,0.00014827049036396855
cat__purchase_history_11-05-2020,0.00014812751856472533
cat__purchase_history_3/20/2022,0.00014811180244639612
cat__purchase_history_2/19/2020,0.00014808022318356213
cat__purchase_history_3/28/2021,0.000147990723883133
cat__purchase_history_12-06-2023,0.00014796232293384776
cat__purchase_history_7/17/2021,0.00014764887757662552
cat__purchase_history_6/25/2022,0.00014756182106163892
cat__purchase_history_4/28/2021,0.0001474332240981053
cat__purchase_history_1/21/2020,0.00014727232737387006
cat__purchase_history_08-07-2022,0.0001472514606737076
cat__purchase_history_6/13/2019,0.00014720548711954183
cat__purchase_history_10-01-2019,0.00014718030565993355
cat__purchase_history_4/21/2022,0.00014706087525215113
cat__purchase_history_11/21/2022,0.00014704103350275498
cat__purchase_history_11/20/2023,0.00014695494102265542
cat__purchase_history_01-05-2022,0.00014679877449915918
cat__purchase_history_1/17/2018,0.00014678170670164286
cat__purchase_history_3/22/2020,0.00014672468192579043
cat__purchase_history_9/13/2023,0.00014643108220129585
cat__purchase_history_4/23/2018,0.0001463459980974278
cat__purchase_history_10-06-2018,0.00014630725713950986
cat__purchase_history_07-10-2021,0.00014626720836088605
cat__purchase_history_8/21/2021,0.00014620879006159202
cat__purchase_history_1/25/2020,0.00014620812307866284
cat__purchase_history_8/19/2019,0.00014591822634896383
cat__purchase_history_8/23/2018,0.0001457183214940731
cat__purchase_history_7/21/2019,0.00014525576081278002
cat__purchase_history_1/28/2021,0.00014521420827846908
cat__purchase_history_12/28/2020,0.00014518554898935643
cat__purchase_history_03-10-2023,0.00014510164177533615
cat__purchase_history_1/18/2022,0.00014507845246896278
cat__purchase_history_12/18/2020,0.0001447250429447213
cat__purchase_history_09-11-2020,0.000144655330315224
cat__purchase_history_12-11-2023,0.0001445321624455459
cat__purchase_history_4/23/2019,0.0001444033303206076
cat__purchase_history_05-09-2019,0.00014434492574279142
cat__purchase_history_12/15/2019,0.0001442643836355997
cat__purchase_history_10-07-2019,0.00014398358904641357
cat__purchase_history_10-07-2023,0.0001437488041989515
cat__purchase_history_04-06-2023,0.00014371218293719948
cat__purchase_history_10/22/2020,0.00014355348918832446
cat__purchase_history_4/22/2022,0.00014350285585129627
cat__purchase_history_03-05-2022,0.0001434451216358311
cat__purchase_history_7/23/2021,0.000143325758036496
cat__purchase_history_04-02-2020,0.00014321452983422723
cat__purchase_history_06-10-2022,0.00014315624357217263
cat__purchase_history_10/22/2019,0.00014311825799325718
cat__purchase_history_4/27/2022,0.00014292978719160904
cat__purchase_history_11/18/2021,0.00014271156632707297
cat__purchase_history_2/26/2023,0.00014265385403151772
cat__purchase_history_03-05-2019,0.00014256373559959557
cat__purchase_history_12/17/2021,0.00014250770403740693
cat__purchase_history_07-05-2019,0.00014242269403627055
cat__purchase_history_05-06-2019,0.0001424139637489502
cat__purchase_history_01-02-2023,0.00014238931055744611
cat__purchase_history_5/13/2019,0.00014231690404362254
cat__purchase_history_02-06-2022,0.0001421165358980824
cat__purchase_history_07-12-2020,0.0001420409290862519
cat__purchase_history_1/13/2018,0.00014185762750491222
cat__purchase_history_11/14/2022,0.00014182404291575068
cat__purchase_history_12-01-2018,0.0001417999044878269
cat__purchase_history_6/17/2022,0.00014109143659986792
cat__purchase_history_06-02-2023,0.00014097048839241028
cat__purchase_history_2/15/2020,0.0001409702337177433
cat__purchase_history_7/15/2019,0.0001409467247672866
cat__purchase_history_10-09-2023,0.0001408318133814181
cat__purchase_history_12-01-2019,0.00014079435989667818
cat__purchase_history_07-09-2021,0.0001407354045244914
cat__purchase_history_12/15/2021,0.00014065122092089848
cat__purchase_history_02-12-2023,0.00014059827571918392
cat__purchase_history_01-10-2020,0.00014054636941377097
cat__purchase_history_8/17/2021,0.00014050365605042717
cat__purchase_history_09-06-2022,0.00014031837125589311
cat__purchase_history_11/23/2021,0.00014030947280437286
cat__purchase_history_12-03-2021,0.00014029703955955081
cat__purchase_history_02-06-2018,0.00014024466696988078
cat__purchase_history_03-02-2022,0.00014014524011799758
cat__purchase_history_5/21/2022,0.00014009873598088364
cat__purchase_history_3/14/2020,0.00014001566532719918
cat__purchase_history_10/20/2020,0.00013966537475148074
cat__purchase_history_6/26/2022,0.00013946939112809072
cat__purchase_history_2/23/2022,0.00013943551016800006
cat__purchase_history_12/13/2023,0.0001394353264680249
cat__purchase_history_11/13/2019,0.00013939081050523688
cat__purchase_history_9/26/2018,0.0001393250379534149
cat__purchase_history_03-11-2018,0.00013913258267346073
cat__purchase_history_7/24/2021,0.0001391236754435394
cat__purchase_history_4/20/2022,0.00013899833261239603
cat__purchase_history_01-03-2021,0.00013886962089189282
cat__purchase_history_12-11-2019,0.00013886245643777257
cat__purchase_history_06-12-2020,0.00013884892335196253
cat__purchase_history_8/18/2019,0.00013876668985593322
cat__purchase_history_11-05-2021,0.00013845190065007106
cat__purchase_history_6/21/2019,0.00013820405937231022
cat__purchase_history_12/15/2018,0.0001381064882648054
cat__purchase_history_09-05-2020,0.00013795282906436392
cat__purchase_history_1/21/2023,0.0001377921192934205
cat__purchase_history_03-09-2021,0.0001377672695093057
cat__purchase_history_8/17/2019,0.00013774839186535035
cat__purchase_history_4/15/2022,0.00013770141021707383
cat__purchase_history_04-10-2020,0.000137668445444265
cat__purchase_history_03-03-2019,0.0001374431271697341
cat__purchase_history_1/18/2019,0.00013727961158500925
cat__purchase_history_04-08-2023,0.00013712554883675446
cat__purchase_history_7/26/2022,0.000136943659169633
cat__purchase_history_01-09-2021,0.0001368804793646381
cat__purchase_history_01-09-2018,0.00013680387753974696
cat__purchase_history_12/25/2019,0.00013674969978761626
cat__purchase_history_1/18/2021,0.00013661413408063336
cat__purchase_history_10/15/2020,0.00013647462561783305
cat__purchase_history_08-07-2023,0.00013623221928128594
cat__purchase_history_1/27/2023,0.00013591278285894187
cat__purchase_history_5/16/2019,0.00013569683397907163
cat__purchase_history_11/20/2022,0.00013559372182157998
cat__purchase_history_11-06-2018,0.00013557060515432306
cat__purchase_history_7/14/2022,0.00013549978645616766
cat__purchase_history_2/17/2021,0.0001354976601453724
cat__purchase_history_2/19/2023,0.0001353631272335541
cat__purchase_history_9/28/2021,0.00013526362110415278
cat__purchase_history_9/13/2022,0.00013515540499724698
cat__purchase_history_01-02-2021,0.00013512722730776102
cat__purchase_history_12/16/2018,0.00013500164586934427
cat__purchase_history_3/20/2023,0.00013491917143009164
cat__purchase_history_11/16/2021,0.00013465757951171213
cat__purchase_history_07-08-2018,0.00013464493912621539
cat__purchase_history_6/14/2021,0.00013461095147955873
cat__purchase_history_11/15/2021,0.00013455204922712484
cat__purchase_history_11-02-2018,0.0001345354788799021
cat__purchase_history_8/26/2022,0.00013450698285255686
cat__purchase_history_10-04-2023,0.00013449557043474666
cat__purchase_history_11/19/2019,0.00013437253791924033
cat__purchase_history_10-11-2023,0.00013389664287912994
cat__purchase_history_10-02-2022,0.00013387001553851136
cat__purchase_history_11-04-2018,0.00013377685901393746
cat__purchase_history_4/16/2021,0.0001337410867847611
cat__purchase_history_2/16/2022,0.0001335525112850474
cat__purchase_history_3/15/2021,0.00013332380982771473
cat__purchase_history_07-10-2019,0.0001333076266389654
cat__purchase_history_1/16/2022,0.000133129135896921
cat__purchase_history_5/27/2019,0.00013312485263863885
cat__purchase_history_5/19/2022,0.00013306357996086874
cat__purchase_history_02-04-2022,0.00013303381305373064
cat__purchase_history_7/23/2018,0.00013299361551872863
cat__purchase_history_1/24/2021,0.00013267006761059913
cat__purchase_history_4/24/2018,0.000132494098182805
cat__purchase_history_6/17/2021,0.0001324746181956704
cat__purchase_history_6/26/2020,0.00013240621817594707
cat__purchase_history_03-11-2019,0.00013238697590453336
cat__purchase_history_04-07-2020,0.00013229379188037197
cat__purchase_history_1/22/2023,0.00013217102362623583
cat__purchase_history_2/24/2020,0.0001317434202950477
cat__purchase_history_3/20/2018,0.00013173849454360404
cat__purchase_history_12/25/2020,0.00013173036177541536
cat__purchase_history_8/27/2020,0.0001317283920722523
cat__purchase_history_11-09-2019,0.00013171033158423457
cat__purchase_history_7/28/2019,0.0001316868395425783
cat__purchase_history_4/25/2023,0.0001316616904795935
cat__purchase_history_03-05-2018,0.00013146577238724294
cat__purchase_history_10/23/2018,0.00013141469396780444
cat__purchase_history_09-09-2022,0.00013139766793378885
cat__purchase_history_07-03-2018,0.00013109583524461362
cat__purchase_history_09-02-2023,0.00013108127660819074
cat__purchase_history_2/14/2023,0.00013107334383845247
cat__purchase_history_11/17/2021,0.00013105855860337518
cat__purchase_history_8/25/2020,0.00013075846716115923
cat__purchase_history_07-03-2022,0.00013075047561855374
cat__purchase_history_7/22/2019,0.0001304831915854682
cat__purchase_history_11/18/2018,0.00013044558369161054
cat__purchase_history_12/25/2023,0.00013023897370475674
cat__purchase_history_01-02-2018,0.00013016230503264413
cat__purchase_history_2/26/2019,0.00013011518414364536
cat__purchase_history_1/14/2019,0.00013001034894400462
